content,label,clean_text,label_num
"November 27, 2004 - Things aren #39;t looking good for the PSP over in Japan. Well... maybe that #39;s not exactly true. If you #39;re Sony, and you want to generate lots of hype for your new portable system, things are looking very good.",SciTech,"['novemb', 'thing', 'aren', 't', 'look', 'good', 'psp', 'japan', 'mayb', 'exact', 'true', 'soni', 'want', 'generat', 'lot', 'hype', 'new', 'portabl', 'thing', 'look', 'veri', 'good']",1
Dont buy that high-definition TV yet. Competition may force the prices down further.,SciTech,"['dont', 'buy', 'high-definit', 'tv', 'competit', 'forc', 'price']",1
"Scientists controlling the cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, contrasting images of the planet #39;s most intriguing moons.",SciTech,"['scientist', 'control', 'camera', 'aboard', 'cassini', 'spacecraft', 'orbit', 'saturn', 'just', 'recov', 'extraordinari', 'contrast', 'imag', 'planet', 'intrigu', 'moon']",1
"Epson's Photo Fine technology promises vivid, crisp colors on digital camera LCDs.",SciTech,"['epson', 'photo', 'fine', 'technolog', 'promis', 'vivid', 'crisp', 'color', 'digit', 'camera', 'lcds']",1
Belkin's Pre-N wireless networking line also dramatically improves range--even for 802.11b and 802.11g gear.,SciTech,"['belkin', 'pre-n', 'wireless', 'network', 'line', 'dramat', 'improv', 'range--even', 'b', 'g', 'gear']",1
"Google wants to help you effectively access the piles of information you store in the documents, e-mail messages, Web pages, and contact lists stuffed on your PC.",SciTech,"['googl', 'want', 'help', 'effect', 'access', 'pile', 'inform', 'store', 'document', 'e-mail', 'messag', 'web', 'page', 'contact', 'list', 'stuf', 'pc']",1
Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. Lessig: Technology over ideology!,SciTech,"['rendezv', 'quot', 'dock', 'techniqu', 'develop', 'mit', 'earn', 'phd', 'astronaut', 'lessig', 'technolog', 'ideolog']",1
"Description: Researchers flooded the Colorado River last week, in an attempt to reverse erosion in the Grand Canyon. NPR #39;s Liane Hansen speaks to Denny Fenn, director of the Southwest Biological Science Center, about the experiment #39;s preliminary findings.",SciTech,"['descript', 'research', 'flood', 'colorado', 'river', 'week', 'attempt', 'revers', 'eros', 'grand', 'canyon', 'npr', 'lian', 'hansen', 'speak', 'denni', 'fenn', 'director', 'southwest', 'biolog', 'scienc', 'center', 'experi', 'preliminari']",1
"IBM, Sony Corp. and Toshiba Corp. on Monday unveiled some key details on the powerful new  quot;Cell quot; processor the three are jointly producing to run next-generation computers, game consoles and TVs.",SciTech,"['ibm', 'soni', 'corp', 'toshiba', 'corp', 'monday', 'unveil', 'key', 'power', 'new', 'quot', 'cell', 'quot', 'processor', 'joint', 'produc', 'run', 'next-gener', 'comput', 'game', 'consol', 'tvs']",1
Paid inclusion (PI) has always been a hot potato. It #39;s not quite SEO (define) and not quite search advertising. No one wants to touch it.,SciTech,"['paid', 'inclus', 'pi', 'alway', 'hot', 'potato', 'quit', 'seo', 'defin', 'quit', 'search', 'advertis', 'want', 'touch']",1
"Major movie studious Paramount, Universal Pictures, Warner Bros., and New Line Cinema all said today that they have adopted the new high definition DVD disc format (HD-DVD), and will begin issuing movie titles in the new format in 2005.",SciTech,"['major', 'movi', 'studious', 'paramount', 'univers', 'pictur', 'warner', 'bros', 'new', 'line', 'cinema', 'today', 'adopt', 'new', 'high', 'definit', 'dvd', 'disc', 'format', 'hd-dvd', 'begin', 'issu', 'movi', 'titl', 'new', 'format']",1
"Mamma Search is Buying Copernic\\Mamma.com Inc., the paid search company, and Copernic Technologies Inc. announced that Mamma has signed a letter of intent where they will acquire all of the shares of Copernic Technologies for a combination of cash and shares of Mamma.com Inc. The closing of the acquisition will ...",SciTech,"['mamma', 'search', 'buy', 'copern', 'mamma.com', 'paid', 'search', 'compani', 'copern', 'technolog', 'announc', 'mamma', 'sign', 'letter', 'intent', 'acquir', 'share', 'copern', 'technolog', 'combin', 'cash', 'share', 'mamma.com', 'close', 'acquisit']",1
"The maneuver frees the hatch on the docking station that the crew members will use for work sorties in January and March. In addition, the launch of an unmanned Progress cargo ship has been postponed one day to December 24.",SciTech,"['maneuv', 'free', 'hatch', 'dock', 'station', 'crew', 'member', 'use', 'work', 'sorti', 'januari', 'march', 'addit', 'launch', 'unman', 'progress', 'cargo', 'ship', 'postpon', 'day', 'decemb']",1
A drop in engineering degrees combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.,SciTech,"['drop', 'engin', 'degre', 'combin', 'fall-off', 'foreign', 'student', 'matricul', 'colleg', 'spell', 'big', 'troubl', 'ahead']",1
"\\Interesting data  this morning (thanks Dan ) on weblogs:\\""Blog readership shoots up 58 in 2004 6 million Americans get news and\information fed to them through RSS aggregators But 62 of online Americans do\not know what a blog is""\\Read the PDF  for more stats (man I hate PDF).\\""27 of internet users say they read blogs, a 58 jump from the 17 who told us\they were blog readers in February. This means that by the end of 2004 32\million Americans were blog readers. Much of the attention to blogs focused on\those that covered the recent political campaign and the media. And at least\some of the overall growth in blog readership is attributable to political\blogs. Some 9 of internet users ...\\",SciTech,"['data', 'morn', 'thank', 'dan', 'weblog', ':\\', 'blog', 'readership', 'shoot', 'million', 'american', 'news', 'inform', 'fed', 'rss', 'aggreg', 'onlin', 'american', 'know', 'blog', 'read', 'pdf', 'stat', 'man', 'hate', 'pdf', 'internet', 'user', 'read', 'blog', 'jump', 'told', 'blog', 'reader', 'februari', 'mean', 'end', 'million', 'american', 'blog', 'reader', 'attent', 'blog', 'focus', 'cover', 'recent', 'polit', 'campaign', 'media', 'overal', 'growth', 'blog', 'readership', 'attribut', 'polit', 'blog', 'internet', 'user']",1
"Sun Microsystemshas agreed to purchase Ashburn, Virginia, IT services company SevenSpace, the companies announced Monday. With the purchase, Sun takes a further step away from its traditional focus on supporting only its Solaris operating system platform and beefs up its support for competing operating systems like Windows, HP-UX and AIX.",SciTech,"['sun', 'microsystemsha', 'agre', 'purchas', 'ashburn', 'virginia', 'servic', 'compani', 'sevenspac', 'compani', 'announc', 'monday', 'purchas', 'sun', 'step', 'away', 'tradit', 'focus', 'support', 'onli', 'solari', 'oper', 'platform', 'beef', 'support', 'compet', 'oper', 'like', 'window', 'hp-ux', 'aix']",1
"Not to be left out of desktop search, two search vendors on Monday leaped into the growing space for managing e-mail, documents and other hard-drive data.",SciTech,"['left', 'desktop', 'search', 'search', 'vendor', 'monday', 'leap', 'grow', 'space', 'manag', 'e-mail', 'document', 'hard-driv', 'data']",1
"TOKYO - Japan #39;s top cell phone operator NTT DoCoMo Inc. and major British mobile carrier mm02 plc reached an agreement that will allow mobile telephone users in Britain, Germany, and Ireland to surf the Internet on the handsets, DoCoMo said Tuesday.",SciTech,"['tokyo', 'japan', 'cell', 'phone', 'oper', 'ntt', 'docomo', 'major', 'british', 'mobil', 'carrier', 'mm', 'plc', 'reach', 'agreement', 'allow', 'mobil', 'telephon', 'user', 'britain', 'germani', 'ireland', 'surf', 'internet', 'handset', 'docomo', 'tuesday']",1
Four film studios are expected to release movies on the new HD format in the last quarter of 2005. TOKYO (Reuters) - Toshiba Corp.,SciTech,"['film', 'studio', 'expect', 'releas', 'movi', 'new', 'hd', 'format', 'quarter', 'tokyo', 'reuter', 'toshiba', 'corp']",1
"US scientists had made a breakthrough in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said.",SciTech,"['scientist', 'breakthrough', 'quest', 'make', 'low-cost', 'hydrogen', 'technolog', 'key', 'new', 'sourc', 'energi', 'end', 'depend', 'foreign', 'oil']",1
Initial versions of PlayStation 3 chip will not be produced with a cutting-edge chip-making technology. The four companies developing the Cell consumer electronics microprocessor released a few more details,SciTech,"['initi', 'version', 'playstat', 'chip', 'produc', 'cutting-edg', 'chip-mak', 'technolog', 'compani', 'develop', 'cell', 'consum', 'electron', 'microprocessor', 'releas']",1
"Launches OpenView Automation Manager, Service Desk version 5.0 and partnership with Cisco for reselling HP management software. MADRID: Hewlett Packard has launched its HP OpenView Automation Manager that",SciTech,"['launch', 'openview', 'autom', 'manag', 'servic', 'desk', 'version', 'partnership', 'cisco', 'resel', 'hp', 'manag', 'softwar', 'madrid', 'hewlett', 'packard', 'launch', 'hp', 'openview', 'autom', 'manag']",1
"The deal, which was leaked to the press last week, will see the UK-based mobile operator deliver data services -- such as games, ringtones and entertainment -- through a platform that has been credited with making NTT DoCoMo the force that it is in",SciTech,"['deal', 'leak', 'press', 'week', 'uk-bas', 'mobil', 'oper', 'deliv', 'data', 'servic', 'game', 'rington', 'entertain', 'platform', 'credit', 'make', 'ntt', 'docomo', 'forc']",1
"New software allows recipients of spam to band together to target known websites behind the messages. The idea is to bombard the sites with messages, slowing them down and making them more expensive to run.",SciTech,"['new', 'softwar', 'allow', 'recipi', 'spam', 'band', 'togeth', 'target', 'known', 'websit', 'messag', 'idea', 'bombard', 'site', 'messag', 'slow', 'make', 'expens', 'run']",1
"Reuters - Bipolar disorder, a sometimes\misdiagnosed mental illness characterized by wide emotional\swings, may be identifiable by chemical abnormalities visible\in victims' brains, researchers said on Tuesday.",SciTech,"['reuter', 'bipolar', 'disord', 'sometim', 'misdiagnos', 'mental', 'ill', 'character', 'wide', 'emot', 'swing', 'identifi', 'chemic', 'abnorm', 'visibl', 'victim', 'brain', 'research', 'tuesday']",1
"Microsoft watched a software deal with China go bust less than two weeks into the contract. And Beijing is pushing its government IT officials to buy local. But China remains a vibrant market where tech firms have to stay in play. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",SciTech,"['microsoft', 'watch', 'softwar', 'deal', 'china', 'bust', 'week', 'contract', 'beij', 'push', 'govern', 'offici', 'buy', 'local', 'china', 'remain', 'vibrant', 'market', 'tech', 'firm', 'stay', 'play', 'washingtonpost.com']",1
Security company F-Secure warned of a variant on the Skulls Trojan horse that infects smart phones running the Symbian operating system.,SciTech,"['secur', 'compani', 'f-secur', 'warn', 'variant', 'skull', 'trojan', 'hors', 'infect', 'smart', 'phone', 'run', 'symbian', 'oper']",1
"A Canadian inventor has created Internet-based technology that could soon see regular computer users acting as armchair spies. Vincent Tao, an engineer at Toronto #39;s York University",SciTech,"['canadian', 'inventor', 'creat', 'internet-bas', 'technolog', 'soon', 'regular', 'comput', 'user', 'act', 'armchair', 'spi', 'vincent', 'tao', 'engin', 'toronto', 'york', 'univers']",1
"Sharman Networks, the company behind the Kazaa peer-to-peer file sharing software, began its defense in a Sydney court room on Tuesday against charges by members of the music industry that the company aided music piracy and copyright infringement.",SciTech,"['sharman', 'network', 'compani', 'kazaa', 'peer-to-p', 'file', 'share', 'softwar', 'began', 'defens', 'sydney', 'court', 'room', 'tuesday', 'charg', 'member', 'music', 'industri', 'compani', 'aid', 'music', 'piraci', 'copyright', 'infring']",1
"A steady growth in legal music downloads continues while illegal file sharing networks also flourish, analysts say.",SciTech,"['steadi', 'growth', 'legal', 'music', 'download', 'continu', 'illeg', 'file', 'share', 'network', 'flourish', 'analyst']",1
"Small, warty, and poisonous enough to kill crocodiles, the cane toad has wreaked havoc in parts of Australia. Experts say climate change is benefiting the invasive species.",SciTech,"['small', 'warti', 'poison', 'kill', 'crocodil', 'cane', 'toad', 'wreak', 'havoc', 'australia', 'expert', 'climat', 'chang', 'benefit', 'invas', 'speci']",1
"As expected, Ubisoft today announced its plans to launch a new Tom Clancy #39;s Rainbow Six title on PS2, Xbox and PC. Rainbow Six 4 will introduce a new single player experience with a personal darker storyline",SciTech,"['expect', 'ubisoft', 'today', 'announc', 'plan', 'launch', 'new', 'tom', 'clanci', 'rainbow', 'titl', 'ps', 'xbox', 'pc', 'rainbow', 'introduc', 'new', 'singl', 'player', 'experi', 'person', 'darker', 'storylin']",1
"A new application from Lycos Europe aims to fight back against spammers, but some experts say the company may be enabling illegal activities.",SciTech,"['new', 'applic', 'lyco', 'europ', 'aim', 'fight', 'spammer', 'expert', 'compani', 'enabl', 'illeg', 'activ']",1
"Mobile phones running Symbian's Series 60 operating system are the target of a new strain of the Skulls Trojan horse program. The new Trojan comes with the Cabir.B worm, which, unlike the first version of the virus, can spread to other phones within reach of Bluetooth broadcasting range.",SciTech,"['mobil', 'phone', 'run', 'symbian', 'seri', 'oper', 'target', 'new', 'strain', 'skull', 'trojan', 'hors', 'program', 'new', 'trojan', 'come', 'cabir', 'b', 'worm', 'unlik', 'version', 'virus', 'spread', 'phone', 'reach', 'bluetooth', 'broadcast', 'rang']",1
This Nasa image shows Saturn #39;s lonely moon Mimas (R) seen against the blue-streaked backdrop of Saturn #39;s northern hemisphere.,SciTech,"['nasa', 'imag', 'saturn', 'lone', 'moon', 'mima', 'r', 'seen', 'blue-streak', 'backdrop', 'saturn', 'northern', 'hemispher']",1
"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #39;s largest video game publishers, today announced its plans to launch the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system",SciTech,"['san', 'francisco', 'ca', 'novemb', 'ubisoft', 'world', 'largest', 'video', 'game', 'publish', 'today', 'announc', 'plan', 'launch', 'instal', 'tom', 'clanci', 'rainbow', 'sixr', 'franchis', 'soni', 'playstationr', 'comput', 'entertain']",1
"Early next year, the computer maker will begin selling software designed to slow the spread of viruses from its ProLiant servers and ProCurve networking equipment, an HP executive said on Tuesday.",SciTech,"['earli', 'year', 'comput', 'maker', 'begin', 'sell', 'softwar', 'design', 'slow', 'spread', 'virus', 'proliant', 'server', 'procurv', 'network', 'equip', 'hp', 'execut', 'tuesday']",1
"The lifespan of a poorly protected PC connected to the Internet is a mere four minutes, research released Tuesday claimed. After that, it #39;s owned by a hacker.",SciTech,"['lifespan', 'poor', 'protect', 'pc', 'connect', 'internet', 'mere', 'minut', 'research', 'releas', 'tuesday', 'claim', 'hacker']",1
"Just weeks before the historic second flight of SpaceShipOne -- a trip that won him the \$10 million X Prize -- Burt Rutan, the ship's designer and builder, sat down for a chat with Wired magazine. Here's what he said.",SciTech,"['just', 'week', 'befor', 'histor', 'second', 'flight', 'spaceshipon', 'trip', 'won', 'million', 'x', 'prize', 'burt', 'rutan', 'ship', 'design', 'builder', 'sat', 'chat', 'wire', 'magazin']",1
"Cassini pierced the ring plane and rounded Saturn on Oct. 27, 2004, capturing this view of the dark portion of the rings. A portion of the planet #39;s atmosphere is visible here, as is its shadow on the surface of the rings.",SciTech,"['cassini', 'pierc', 'ring', 'plane', 'round', 'saturn', 'oct', 'captur', 'view', 'dark', 'portion', 'ring', 'portion', 'planet', 'atmospher', 'visibl', 'shadow', 'surfac', 'ring']",1
"SPACE.com - BOULDER, Colo. -- Moviegoers may recall it as that nifty bit of high-speed technology used in 2010: The Year We Make Contact --  the space age equivalent of playing air bag bumper car with Jupiter.",SciTech,"['space.com', 'boulder', 'colo', 'moviego', 'recal', 'nifti', 'bit', 'high-spe', 'technolog', 'use', 'year', 'make', 'contact', 'space', 'age', 'equival', 'play', 'air', 'bag', 'bumper', 'car', 'jupit']",1
IPod owners can download the Band Aid single after Apple reaches agreement with the charity.,SciTech,"['ipod', 'owner', 'download', 'band', 'aid', 'singl', 'appl', 'reach', 'agreement', 'chariti']",1
"Microsoft has sued eight US computer resellers who it says bought or sold counterfeit Certificate of Authenticity labels or genuine labels that had been separated from their related software, all in breach of copyright and trade mark laws.",SciTech,"['microsoft', 'su', 'comput', 'resel', 'bought', 'sold', 'counterfeit', 'certif', 'authent', 'label', 'genuin', 'label', 'separ', 'relat', 'softwar', 'breach', 'copyright', 'trade', 'mark', 'law']",1
"ESPN will launch its own branded wireless phone service next year, the first in a series of branded cell-phone services planned by Walt Disney (DIS), which owns the cable sports channel.",SciTech,"['espn', 'launch', 'brand', 'wireless', 'phone', 'servic', 'year', 'seri', 'brand', 'cell-phon', 'servic', 'plan', 'walt', 'disney', 'dis', 'cabl', 'sport', 'channel']",1
Hewlett-Packard has developed a software program that could slow the spread of computer viruses and worms by acting as a  quot;throttle quot; on unauthroized network activity.,SciTech,"['hewlett-packard', 'develop', 'softwar', 'program', 'slow', 'spread', 'comput', 'virus', 'worm', 'act', 'quot', 'throttl', 'quot', 'unauthro', 'network', 'activ']",1
"com. America Online Inc. on Wednesday launched new features in its Singingfish search site for audio and video on the Web. AOL, a division of Time Warner Inc.",SciTech,"['com', 'america', 'onlin', 'wednesday', 'launch', 'new', 'featur', 'singingfish', 'search', 'site', 'audio', 'video', 'web', 'aol', 'divis', 'time', 'warner']",1
A book about the evolution of mutants and the science of abnormality has won the Guardian First Book Award 2004.,SciTech,"['book', 'evolut', 'mutant', 'scienc', 'abnorm', 'won', 'guardian', 'book', 'award']",1
"Microsoft #39;s MSN has introduced a beta version of its new blogging tool, MSN Spaces, which it expects will eventually be supported by advertising.",SciTech,"['microsoft', 'msn', 'introduc', 'beta', 'version', 'new', 'blog', 'tool', 'msn', 'space', 'expect', 'eventu', 'support', 'advertis']",1
The longtime rivals claim that they #39;ll work harder to make their software work together. By Aaron Ricadela. Longtime rivals Microsoft and Sun Microsystems have made a  quot;180-degree U-turn quot; in their relationship,SciTech,"['longtim', 'rival', 'claim', 'll', 'work', 'harder', 'make', 'softwar', 'work', 'togeth', 'aaron', 'ricadela', 'longtim', 'rival', 'microsoft', 'sun', 'microsystem', 'quot', 'degre', 'u-turn', 'quot', 'relationship']",1
"AP - In a bid to give a big push to e-governance, an Indian state on Monday cleared a plan that will help its officials move Internet data thousand times faster than now.",SciTech,"['bid', 'big', 'push', 'e-govern', 'indian', 'state', 'monday', 'clear', 'plan', 'help', 'offici', 'internet', 'data', 'thousand', 'time', 'faster']",1
"We've got two more entries this week in the category of ""What weird, useless stuff is for sale on eBay that I just have to have?""",SciTech,"[""we'v"", 'got', 'entri', 'week', 'categori', 'weird', 'useless', 'stuff', 'sale', 'ebay', 'just']",1
VisionTek announced today the official launch of its XTASY RADEON X850 XT PCI Express Graphics Accelerator card.  quot;We #39;ve been overwhelmed by customer requests for a top of the line VisionTek 16X PCI Express,SciTech,"['visiontek', 'announc', 'today', 'offici', 'launch', 'xtasi', 'radeon', 'x', 'xt', 'pci', 'express', 'graphic', 'acceler', 'card', 'quot', 've', 'overwhelm', 'custom', 'request', 'line', 'visiontek', 'x', 'pci', 'express']",1
"Oracle is expected to unveil updates to its software's content management and business intelligence functions, as well as other enhancements at next week's Oracle OpenWorld user event.",SciTech,"['oracl', 'expect', 'unveil', 'updat', 'softwar', 'content', 'manag', 'busi', 'intellig', 'function', 'enhanc', 'week', 'oracl', 'openworld', 'user', 'event']",1
"AP - Bakery cafe chain Panera Bread Co. hopes its customers will stick around a little longer  #151; grab a bite to eat, buy another cup of coffee, try the Wi-Fi. In other words, just chill out.",SciTech,"['bakeri', 'cafe', 'chain', 'panera', 'bread', 'hope', 'custom', 'stick', 'littl', 'longer', 'grab', 'bite', 'eat', 'buy', 'anoth', 'cup', 'coffe', 'tri', 'wi-fi', 'word', 'just', 'chill']",1
"Reuters - Japanese researchers say they have\produced rubber from a natural substance extracted from an\edible, wild mushroom commonly found in the country.",SciTech,"['reuter', 'japanes', 'research', 'produc', 'rubber', 'natur', 'substanc', 'extract', 'edibl', 'wild', 'mushroom', 'common', 'countri']",1
"Reuters - A Bush administration decision to\eliminate the possibility of removing dams to save endangered\U.S. Pacific Northwest salmon species is a huge blow to\protection efforts, an environmental group said on Wednesday.",SciTech,"['reuter', 'bush', 'administr', 'decis', 'elimin', 'possibl', 'remov', 'dam', 'save', 'endang', 'pacif', 'northwest', 'salmon', 'speci', 'huge', 'blow', 'protect', 'effort', 'environment', 'group', 'wednesday']",1
"AP - A skull fragment found in a 400-year-old trash pit at Jamestown contains evidence of the earliest known surgery  #151; and autopsy  #151; in the English colonies in America, researchers say.",SciTech,"['skull', 'fragment', 'year-old', 'trash', 'pit', 'jamestown', 'contain', 'evid', 'earliest', 'known', 'surgeri', 'autopsi', 'english', 'coloni', 'america', 'research']",1
An investigation into the practice of Internet Pharmacies and how they are changing the U.S. pharmaceutical industry.,SciTech,"['investig', 'practic', 'internet', 'pharmaci', 'chang', 'pharmaceut', 'industri']",1
AOL Updates Audio Video Search SingingFish\\Rumors are floating that market leaders Google along with Yahoo! and Microsoft (MSN) are working on an improved multimedia searching capabilities. AOL entered into the field with their acquisition of Singingfish Inc. around a year ago.\\Singingfish Inc. would be today announcing their updated services to ...,SciTech,"['aol', 'updat', 'audio', 'video', 'search', 'singingfish', 'rumor', 'float', 'market', 'leader', 'googl', 'yahoo', 'microsoft', 'msn', 'work', 'improv', 'multimedia', 'search', 'capabl', 'aol', 'enter', 'field', 'acquisit', 'singingfish', 'year', 'ago', 'singingfish', 'today', 'announc', 'updat', 'servic']",1
TOKYO : Japan #39;s top mobile operator NTT DoCoMo believes Europe will embrace hi-tech telephones and expects a major boost in subscribers on the continent of its i-mode Internet service.,SciTech,"['tokyo', 'japan', 'mobil', 'oper', 'ntt', 'docomo', 'believ', 'europ', 'embrac', 'hi-tech', 'telephon', 'expect', 'major', 'boost', 'subscrib', 'contin', 'i-mod', 'internet', 'servic']",1
"SAN FRANCISCO (CBS.MW) -- Not only did the word  quot;blog quot; enter Merriam-Webster #39;s dictionary this year, but Microsoft is getting on the personalized e-journal bandwagon.",SciTech,"['san', 'francisco', 'cbs.mw', 'onli', 'did', 'word', 'quot', 'blog', 'quot', 'enter', 'merriam-webst', 'dictionari', 'year', 'microsoft', 'person', 'e-journ', 'bandwagon']",1
In launching Make Love Not Spam Lycos this week started a controversial bid to battle unsolicited messages through a custom-designed website.,SciTech,"['launch', 'make', 'love', 'spam', 'lyco', 'week', 'start', 'controversi', 'bid', 'battl', 'unsolicit', 'messag', 'custom-design', 'websit']",1
"With broadband and desktop media fueling consumer interest in digital media content, video and audio search provider Singingfish has launched an improved search portal to help the world find more multi-media online.",SciTech,"['broadband', 'desktop', 'media', 'fuel', 'consum', 'digit', 'media', 'content', 'video', 'audio', 'search', 'provid', 'singingfish', 'launch', 'improv', 'search', 'portal', 'help', 'world', 'multi-media', 'onlin']",1
"A previous study at the Hadley Centre for Climate Prediction and Research at the Met Office, demonstrated that large-scale global warming is not a result of urban development.",SciTech,"['previous', 'studi', 'hadley', 'centr', 'climat', 'predict', 'research', 'met', 'offic', 'demonstr', 'large-scal', 'global', 'warm', 'result', 'urban', 'develop']",1
Microsoft has announced it #39;s suing eight PC resellers over claims they have been attaching Certificates of Authenticity (COA) to non-genuine Microsoft products.,SciTech,"['microsoft', 'announc', 'su', 'pc', 'resel', 'claim', 'attach', 'certif', 'authent', 'coa', 'non-genuin', 'microsoft', 'product']",1
"Apple Computer on Thursday officially launched its iTunes Music Store in Canada, offering Canadian music fans the same features and price of \$.99 CDN per song that have lifted iTunes to the number one online music service in the world.",SciTech,"['appl', 'comput', 'thursday', 'offici', 'launch', 'itun', 'music', 'store', 'canada', 'offer', 'canadian', 'music', 'fan', 'featur', 'price', 'cdn', 'song', 'lift', 'itun', 'number', 'onlin', 'music', 'servic', 'world']",1
"Business and education leaders in Northern Virginia are working hard to lure biotechnology companies. But for a daunting reminder of how far they need to go, all they have to do is look at neighboring Maryland. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",SciTech,"['busi', 'educ', 'leader', 'northern', 'virginia', 'work', 'hard', 'lure', 'biotechnolog', 'compani', 'daunt', 'remind', 'far', 'need', 'look', 'neighbor', 'maryland', 'washington', 'post']",1
"com December 2, 2004, 7:48 AM PT. While its neighbors, software infrastructure and hardware upgrades, switched places this month, security held its spot at number three.",SciTech,"['com', 'decemb', 'pt', 'neighbor', 'softwar', 'infrastructur', 'hardwar', 'upgrad', 'switch', 'place', 'month', 'secur', 'held', 'spot', 'number']",1
"short for  quot;Weblog quot; -- was the most-frequently requested definition at Merriam-Webster #39;s online dictionary site, the publisher says.",SciTech,"['short', 'quot', 'weblog', 'quot', 'most-frequ', 'request', 'definit', 'merriam-webst', 'onlin', 'dictionari', 'site', 'publish']",1
"TiVo Inc. pioneered digital video recording as a new way of watching television - when you want it. Now it could be TV where you want it, too.",SciTech,"['tivo', 'pioneer', 'digit', 'video', 'record', 'new', 'way', 'watch', 'televis', 'want', 'tv', 'want']",1
"Reuters - The United States, considered an\environmental laggard by its critics, is unlikely to sign any\new pacts on climate change at a key environmental meeting this\month, a senior U.S. official said on Thursday.",SciTech,"['reuter', 'unit', 'state', 'consid', 'environment', 'laggard', 'critic', 'unlik', 'sign', 'ani', 'new', 'pact', 'climat', 'chang', 'key', 'environment', 'meet', 'month', 'senior', 'offici', 'thursday']",1
"SPACE.com - The outer reaches of our solar system may have been shaped long ago by a close encounter with another star that tore up both nascent planetary systems like colliding buzz saws, astronomers said today.",SciTech,"['space.com', 'outer', 'reach', 'solar', 'shape', 'long', 'ago', 'close', 'encount', 'anoth', 'star', 'tore', 'nascent', 'planetari', 'like', 'collid', 'buzz', 'saw', 'astronom', 'today']",1
"Sometimes, a piece of soggy cereal is just a piece of soggy cereal. Unless, of course, it bears an uncanny resemblance to history's most beloved extraterrestrial, E.T.",SciTech,"['sometim', 'piec', 'soggi', 'cereal', 'just', 'piec', 'soggi', 'cereal', 'unless', 'cours', 'bear', 'uncanni', 'resembl', 'histori', 'belov', 'extraterrestri', 'e', 't']",1
Microsoft said today it has filed seven lawsuits against defendants it accuses of sending hundreds of thousands of spam e-mails with sexually explicit content.,SciTech,"['microsoft', 'today', 'file', 'seven', 'lawsuit', 'defend', 'accus', 'send', 'hundr', 'thousand', 'spam', 'e-mail', 'sexual', 'explicit', 'content']",1
"Shannon Bauman, Associate Product Manager of Google Groups announced the launch of a new and improved Google Groups. Whether your interests run to knitting or brain surgery, chances are good other people out there share them.",SciTech,"['shannon', 'bauman', 'associ', 'product', 'manag', 'googl', 'group', 'announc', 'launch', 'new', 'improv', 'googl', 'group', 'run', 'knit', 'brain', 'surgeri', 'chanc', 'good', 'peopl', 'share']",1
"Reuters - A school bus driver who chatted about\stem cell research with her pupils was fired for inappropriate\behavior, a local newspaper said on Thursday.",SciTech,"['reuter', 'school', 'bus', 'driver', 'chat', 'stem', 'cell', 'research', 'pupil', 'inappropri', 'behavior', 'local', 'newspap', 'thursday']",1
"IBM this week announced the formation of Power.org, a collaborative community of itself and 14 partner companies with the goal of promoting hardware and software development centered",SciTech,"['ibm', 'week', 'announc', 'format', 'power.org', 'collabor', 'communiti', 'partner', 'compani', 'goal', 'promot', 'hardwar', 'softwar', 'develop', 'center']",1
"In a short time, in a public way -- while on Metro, or in line at Starbucks, or inside a movie theater -- ring tones signal who you are. Or who you want people to think you are.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",SciTech,"['short', 'time', 'public', 'way', 'metro', 'line', 'starbuck', 'insid', 'movi', 'theater', 'ring', 'tone', 'signal', 'want', 'peopl', 'think', 'washington', 'post']",1
"Four Infineon executives pled guilty for price fixing computer memory chips and will face a prison sentence of four to six months along with \$250,000 in fines, reported the US Department of Justice on Thursday.",SciTech,"['infineon', 'execut', 'pled', 'guilti', 'price', 'fix', 'comput', 'memori', 'chip', 'face', 'prison', 'sentenc', 'month', 'fine', 'report', 'depart', 'justic', 'thursday']",1
"While the Bush administration's words of support for a high-technology future for health care have been plentiful, the dollars, it seems, are scarce.",SciTech,"['bush', 'administr', 'word', 'support', 'high-technolog', 'futur', 'health', 'care', 'plenti', 'dollar', 'scarc']",1
